"Id","5913e1da8b0ee5cf0c53b209","5b7de8ab463f260f62cebb7c","5913e1da8b0ee5cf0c53b206"
"Timestamp","dsit10/112 - Johnstone/1120054 - JRC - Johnstone River at Coquette Point/Real-time Data/Logger/Sonde - Conductivity","dsit10/112 - Johnstone/1120054 - JRC - Johnstone River at Coquette Point/Real-time Data/Logger/Sonde - SondeTemp","dsit10/112 - Johnstone/1120054 - JRC - Johnstone River at Coquette Point/Real-time Data/Logger/Sonde - Turbidity"
"Units","uS/cm","","NTU"
2017-06-02 09:40:00,30322.6,,7.15
2017-06-02 10:40:00,27146.7,,8.12
2017-06-02 11:40:00,21502.8,,7.46
2017-06-02 12:40:00,17431.4,,6.26
2017-06-02 13:40:00,21656.8,,15.25
2017-06-02 14:40:00,34754.1,,18.56
2017-06-02 15:40:00,49890.2,,29.3
2017-06-02 16:40:00,50727.8,,17.63
2017-06-02 17:40:00,49846.3,,8.82
2017-06-02 18:40:00,48133.8,,8.24
2017-06-02 19:40:00,38879.6,,9.86
2017-06-02 20:40:00,35304.2,,9.58
2017-06-02 21:40:00,26915.7,,13.59
2017-06-02 22:40:00,20824.4,,7.42
2017-06-02 23:40:00,17899.9,,6.44
2017-06-03 00:40:00,16436.9,,5.58
2017-06-03 01:40:00,22209.9,,7.91
2017-06-03 02:40:00,48110.9,,16.67
2017-06-03 03:40:00,50604.3,,21.08
2017-06-03 04:40:00,51033.3,,15.77
2017-06-03 05:40:00,51225.6,,10.89
2017-06-03 06:40:00,50805.5,,12.84
2017-06-03 07:40:00,49741,,8.6
2017-06-03 08:40:00,37621.8,,10.35
2017-06-03 09:40:00,37330.8,,18.27
2017-06-03 10:40:00,26995.1,,26.5
2017-06-03 11:40:00,21624.2,,7.44
2017-06-03 12:40:00,17208.1,,9.91
2017-06-03 13:40:00,15093.2,,11.77
2017-06-03 14:40:00,20294.7,,30.35
2017-06-03 15:40:00,43845.5,,25.48
2017-06-03 16:40:00,49711.9,,19.19
2017-06-03 17:40:00,50993.3,,11.95
2017-06-03 18:40:00,46770.3,,17.43
2017-06-03 19:40:00,47156,,8.68
2017-06-03 20:40:00,34905.3,,9.57
2017-06-03 21:40:00,37354.8,,9.56
2017-06-03 22:40:00,24454,,10.32
2017-06-03 23:40:00,20308.4,,7.2
2017-06-04 00:40:00,16872.4,,5.5
2017-06-04 01:40:00,15427.4,,5.42
2017-06-04 02:40:00,40167.6,,8.63
2017-06-04 03:40:00,47916.8,,23.85
2017-06-04 04:40:00,50524.9,,12.89
2017-06-04 05:40:00,50784.8,,10.34
2017-06-04 06:40:00,49621.4,,9.32
2017-06-04 07:40:00,50929.8,,7.86
2017-06-04 08:40:00,38086.4,,11.42
2017-06-04 09:40:00,32681.8,,6.97
2017-06-04 10:50:00,25008.2,,8.49
2017-06-04 11:50:00,18697.3,,7.99
2017-06-04 12:50:00,14538.5,,9.07
2017-06-04 13:50:00,10085,,9.33
2017-06-04 14:50:00,13530.1,,12.16
2017-06-04 15:50:00,33829.9,,36.27
2017-06-04 16:50:00,44669.6,,19.72
2017-06-04 17:50:00,49865.8,,13.27
2017-06-04 18:50:00,50651.8,,10.17
2017-06-04 19:50:00,48478.1,,10.87
2017-06-04 20:50:00,48856.5,,10.5
2017-06-04 21:50:00,35439.4,,13.9
2017-06-04 22:50:00,29632.9,,14.65
2017-06-04 23:50:00,21683.5,,7.52
2017-06-05 00:50:00,18288.4,,6.04
2017-06-05 01:50:00,14120.3,,6.35
2017-06-05 02:50:00,13982.7,,6.23
2017-06-05 03:50:00,38754.5,,8.99
2017-06-05 04:50:00,46284.6,,17.56
2017-06-05 05:50:00,49933.2,,11.43
2017-06-05 06:50:00,50582.4,,13.42
2017-06-05 07:50:00,46982,,8.06
2017-06-05 08:50:00,41067.1,,10.85
2017-06-05 09:50:00,29493.9,,8.2
2017-06-05 10:50:00,26856.1,,7.51
2017-06-05 11:50:00,19812.1,,12.53
2017-06-05 12:50:00,14207.3,,15.87
2017-06-05 13:50:00,9158.74,,11.45
2017-06-05 14:50:00,11907.2,,14.82
2017-06-05 15:50:00,22303.6,,63.75
2017-06-05 16:50:00,47833.3,,20.03
2017-06-05 17:50:00,50521.4,,12.37
2017-06-05 18:50:00,51011.7,,11.19
2017-06-05 19:50:00,51075.5,,9.85
2017-06-05 20:50:00,50878.9,,9.57
2017-06-05 21:50:00,41563,,10.9
2017-06-05 22:50:00,35622.6,,11.4
2017-06-05 23:50:00,25810.2,,7.71
2017-06-06 00:50:00,22222.5,,8.6
2017-06-06 01:50:00,17547.8,,6.36
2017-06-06 02:50:00,13806.5,,8.01
2017-06-06 03:50:00,30963.6,,13.5
2017-06-06 04:50:00,44863.2,,24.01
2017-06-06 05:50:00,48576.1,,10.57
2017-06-06 06:50:00,49672.1,,13.22
2017-06-06 07:50:00,48400.7,,14.23
2017-06-06 08:50:00,50359.1,,10.83
2017-06-06 09:50:00,35526.8,,11.1
2017-06-06 10:50:00,25108.1,,11.26
2017-06-06 11:50:00,21153.3,,11.79
2017-06-06 12:50:00,15343.7,,16.85
2017-06-06 13:50:00,11342,,24.66
2017-06-06 14:50:00,7090.02,,12.53
2017-06-06 15:50:00,11348.9,,13.38
2017-06-06 16:50:00,43515.3,,18.82
2017-06-06 17:50:00,48068.1,,15.46
2017-06-06 18:50:00,49504.6,,11.89
2017-06-06 19:50:00,50620.8,,10.45
2017-06-06 20:50:00,50899.7,,16.68
2017-06-06 21:50:00,50375.5,,19.12
2017-06-06 22:50:00,40857.1,,10.7
2017-06-06 23:50:00,28974.6,,30.56
2017-06-07 00:50:00,25618.9,,8.88
2017-06-07 01:50:00,22518.2,,10.94
2017-06-07 02:50:00,17420,,7.73
2017-06-07 03:50:00,22416.3,,9.79
2017-06-07 04:50:00,37823.8,,10.72
2017-06-07 05:50:00,47676.5,,28.43
2017-06-07 06:50:00,49848.4,,13.12
2017-06-07 07:50:00,50433.5,,11.58
2017-06-07 08:50:00,40339.4,,9.2
2017-06-07 09:50:00,42326.4,,9.86
2017-06-07 10:50:00,31780.9,,8.06
2017-06-07 11:50:00,25572.5,,8.58
2017-06-07 12:50:00,19466.5,,19.37
2017-06-07 13:50:00,14235.8,,13.24
2017-06-07 14:50:00,8772.15,,7.34
2017-06-07 15:50:00,12077.5,,10.09
2017-06-07 16:50:00,30284.8,,24.9
2017-06-07 17:50:00,47235.2,,10.12
2017-06-07 18:50:00,49777.7,,12.8
2017-06-07 19:50:00,50811.6,,16.37
2017-06-07 20:50:00,51078.9,,11.23
2017-06-07 21:50:00,51175.5,,14.3
2017-06-07 22:50:00,47117.7,,12.18
2017-06-07 23:50:00,35127.7,,20.44
2017-06-08 00:50:00,29360.1,,5.66
2017-06-08 01:50:00,24422.9,,9.73
2017-06-08 02:50:00,20122.1,,7.46
2017-06-08 03:50:00,16048,,6.11
2017-06-08 04:50:00,27262.9,,8.82
2017-06-08 05:50:00,35383.4,,8.67
2017-06-08 06:50:00,49138.3,,11.58
2017-06-08 07:50:00,50331.6,,12.21
2017-06-08 08:50:00,42542.7,,7.82
2017-06-08 09:50:00,46023,,6.85
2017-06-08 10:50:00,26365.9,,8.29
2017-06-08 11:50:00,24591.4,,10.22
2017-06-08 12:50:00,19047.4,,8.65
2017-06-08 13:50:00,14400.6,,16.92
2017-06-08 14:50:00,10350.5,,12.63
2017-06-08 15:50:00,10899.1,,14.07
2017-06-08 16:50:00,16618,,14.81
2017-06-08 17:50:00,45143.6,,12.46
2017-06-08 18:50:00,48622.9,,8.53
2017-06-08 19:50:00,50636.4,,12.41
2017-06-08 20:50:00,50883.3,,7.95
2017-06-08 21:50:00,50992,,9.82
2017-06-08 22:50:00,50724.9,,12.71
2017-06-08 23:50:00,40552.9,,9.21
2017-06-09 00:50:00,33700.5,,9.28
2017-06-09 01:50:00,26567,,6.85
2017-06-09 02:50:00,23130,,6.92
2017-06-09 03:50:00,18058.3,,6.44
2017-06-09 04:50:00,18762,,7.31
2017-06-09 05:50:00,35071.8,,8.21
2017-06-09 06:50:00,48277.3,,8.51
2017-06-09 07:50:00,49512.8,,7.56
2017-06-09 08:50:00,50487.1,,5.76
2017-06-09 09:50:00,34415.9,,4.29
2017-06-09 10:50:00,36991.5,,11.93
2017-06-09 11:50:00,26023.1,,8.82
2017-06-09 12:50:00,23677.6,,6.85
2017-06-09 13:50:00,18124.7,,5.9
2017-06-09 14:50:00,13284.8,,6.47
2017-06-09 15:50:00,8917.11,,14.85
2017-06-09 16:50:00,15681.3,,13.36
2017-06-09 17:50:00,42120.6,,20.94
2017-06-09 18:50:00,47392.3,,7.79
2017-06-09 19:50:00,49907.6,,6.77
2017-06-09 20:50:00,50872,,6.37
2017-06-09 21:50:00,51189.2,,6.74
2017-06-09 22:50:00,51405.5,,7.47
2017-06-09 23:50:00,49543.4,,8.19
2017-06-10 00:50:00,36075.9,,11.22
2017-06-10 01:50:00,31289.2,,16.08
2017-06-10 02:50:00,25197.7,,6.51
2017-06-10 03:50:00,20905.3,,7.62
2017-06-10 04:50:00,18867,,6.14
2017-06-10 05:50:00,32241.5,,10.96
2017-06-10 06:50:00,45525.6,,7.48
2017-06-10 07:50:00,44036.3,,8.67
2017-06-10 08:50:00,50297.5,,7.96
2017-06-10 09:50:00,36910.3,,11.19
2017-06-10 10:50:00,37349.9,,18.6
2017-06-10 11:50:00,25274.2,,31.9
2017-06-10 12:50:00,24444.7,,12.7
2017-06-10 13:50:00,19435.2,,28.05
2017-06-10 14:50:00,15754.6,,95.57
2017-06-10 15:50:00,10926.8,,11.52
2017-06-10 16:50:00,14555.7,,10.33
2017-06-10 17:50:00,30809.9,,44.55
2017-06-10 18:50:00,45913.6,,88.64
2017-06-10 19:50:00,48599,,12.97
2017-06-10 20:50:00,50489.8,,12.15
2017-06-10 21:50:00,50733.1,,15.89
2017-06-10 22:50:00,51188.4,,132.2
2017-06-10 23:50:00,50524.1,,16.71
2017-06-11 00:50:00,41312.7,,7.81
2017-06-11 01:50:00,31995,,21.77
2017-06-11 02:50:00,26463,,98.68
2017-06-11 03:50:00,23062.6,,31.49
2017-06-11 04:50:00,18554.8,,71.97
2017-06-11 05:50:00,17779.1,,24.87
2017-06-11 06:50:00,21902.4,,12.63
2017-06-11 07:50:00,26119,,11.19
2017-06-11 08:50:00,47736.1,,13.89
2017-06-11 09:50:00,34618.1,,9.4
2017-06-11 11:00:00,40045.4,,15.06
2017-06-11 12:00:00,24348.9,,7.66
2017-06-11 13:00:00,21597.7,,5.09
2017-06-11 14:00:00,20974.5,,5.63
2017-06-11 15:00:00,17768.7,,6.75
2017-06-11 16:00:00,13127.5,,6.09
2017-06-11 17:00:00,11216.5,,8.63
2017-06-11 18:00:00,20311.9,,8.31
2017-06-11 19:00:00,46103.8,,9.4
2017-06-11 20:00:00,48729.4,,5.36
2017-06-11 21:00:00,49832.2,,8.01
2017-06-11 22:00:00,50690.1,,4.37
2017-06-11 23:00:00,51236,,4.71
2017-06-12 00:00:00,51172.8,,4.23
2017-06-12 01:00:00,45722.5,,4.59
2017-06-12 02:00:00,35904.1,,4.08
2017-06-12 03:00:00,31887.5,,7.77
2017-06-12 04:00:00,24174.3,,7.07
2017-06-12 05:00:00,20315,,5.38
2017-06-12 06:00:00,17220.4,,6.41
2017-06-12 07:00:00,18867,,4.78
2017-06-12 08:00:00,29753.9,,42.25
2017-06-12 09:00:00,28350.3,,14.85
2017-06-12 10:00:00,32273.7,,12.88
2017-06-12 11:00:00,29120,,6.83
2017-06-12 12:00:00,26199,,14.25
2017-06-12 13:00:00,18942.6,,6.5
2017-06-12 14:00:00,17614.4,,7.68
2017-06-12 15:00:00,13934.5,,8.69
2017-06-12 16:00:00,12968.8,,9.19
2017-06-12 17:00:00,10418.8,,5.64
2017-06-12 18:00:00,14149.3,,8.82
2017-06-12 19:00:00,37888.8,,9.73
2017-06-12 20:00:00,44626,,6.64
2017-06-12 21:00:00,48326.5,,6.41
2017-06-12 22:00:00,49138.8,,10.86
2017-06-12 23:00:00,49613.1,,6.51
2017-06-13 00:00:00,47889.5,,11.95
2017-06-13 01:00:00,47057.5,,10.28
2017-06-13 02:00:00,36304,,8.59
2017-06-13 03:00:00,30073.1,,23.15
2017-06-13 04:00:00,23135.2,,8.87
2017-06-13 05:00:00,20845,,6.26
2017-06-13 06:00:00,17853.4,,6.35
2017-06-13 07:00:00,15307.9,,9.26
2017-06-13 08:00:00,16389.3,,10.58
2017-06-13 09:00:00,20070.3,,10.78
2017-06-13 10:00:00,24672.7,,9.5
2017-06-13 11:00:00,31722.9,,52.61
2017-06-13 12:00:00,27888.4,,49.51
2017-06-13 13:00:00,20962.4,,12.97
2017-06-13 14:00:00,16348.4,,12.56
2017-06-13 15:00:00,14409.5,,12.77
2017-06-13 16:00:00,12812.8,,7.93
2017-06-13 17:00:00,10870.8,,18.06
2017-06-13 18:00:00,9885.98,,10.25
2017-06-13 19:00:00,16908.4,,9.46
2017-06-13 20:00:00,47523,,10.5
2017-06-13 21:00:00,49241.6,,20.34
2017-06-13 22:00:00,50375.9,,9.75
2017-06-13 23:00:00,51019.5,,5.99
2017-06-14 00:00:00,50551.5,,8
2017-06-14 01:00:00,49026.6,,5.82
2017-06-14 02:00:00,44753.2,,6.12
2017-06-14 03:00:00,49311.4,,8.09
2017-06-14 04:00:00,29674.8,,7.03
2017-06-14 05:00:00,24777.6,,5.91
2017-06-14 06:00:00,19945.5,,6.78
2017-06-14 07:00:00,17411.2,,8.71
2017-06-14 08:00:00,15505.3,,73.25
2017-06-14 09:00:00,20208.3,,7.28
2017-06-14 10:00:00,21121.7,,6.4
2017-06-14 11:00:00,31449.7,,11.92
2017-06-14 12:00:00,37177.6,,7.7
2017-06-14 13:30:00,22604.6,,5.36
2017-06-14 15:00:00,12593.7,,5.2
2017-06-14 16:30:00,11884,,5.11
2017-06-14 18:00:00,10117.5,,5.01
2017-06-14 19:30:00,9816.85,,4.95
2017-06-14 21:00:00,48125.2,,65.84
2017-06-14 22:30:00,49575.8,,11.67
2017-06-15 00:00:00,50742.6,,7.81
2017-06-15 01:30:00,49713.5,,7.23
2017-06-15 03:00:00,50235.1,,73.22
2017-06-15 04:30:00,35314.8,,13.31
2017-06-15 06:00:00,23051.1,,6.24
2017-06-15 07:30:00,19673.6,,10.73
2017-06-15 09:00:00,17702.2,,8.12
2017-06-15 10:30:00,14812.3,,6.24
2017-06-15 12:00:00,22955.8,,9.7
2017-06-15 13:30:00,28884.2,,13.78
2017-06-15 15:00:00,29115.4,,22.7
2017-06-15 16:30:00,17077.1,,6.17
2017-06-15 18:00:00,11906.7,,6.28
2017-06-15 19:30:00,9159.38,,5.47
2017-06-15 21:00:00,29492.6,,15.78
2017-06-15 22:30:00,50008.5,,11.87
2017-06-16 00:00:00,50830.3,,11.12
2017-06-16 01:30:00,51145.6,,7.19
2017-06-16 03:00:00,49859.6,,7.09
2017-06-16 04:30:00,48993.4,,9.06
2017-06-16 06:00:00,49360.7,,8.46
2017-06-16 07:30:00,24291.8,,8.25
2017-06-16 09:00:00,19408.5,,10.85
2017-06-16 10:30:00,15753.6,,5.34
2017-06-16 12:00:00,13712.6,,5.17
2017-06-16 13:30:00,22440.1,,9.86
2017-06-16 15:00:00,36535.6,,7.26
2017-06-16 16:30:00,26081.8,,10.6
2017-06-16 18:00:00,20901.1,,10.43
2017-06-16 19:30:00,12572.1,,5.4
2017-06-16 21:00:00,11720.9,,4.03
2017-06-16 22:30:00,34158.8,,9.94
2017-06-17 00:00:00,49818.6,,9.54
2017-06-17 01:30:00,50974.3,,9.34
2017-06-17 03:00:00,51168.2,,11.62
2017-06-17 04:30:00,49902.1,,8.05
2017-06-17 06:00:00,50494.6,,9.05
2017-06-17 07:30:00,26637.4,,14.57
2017-06-17 09:00:00,23781.8,,11.18
2017-06-17 10:30:00,19483.3,,6.88
2017-06-17 12:00:00,17692.3,,16.88
2017-06-17 13:30:00,24399.2,,11.72
2017-06-17 15:00:00,30992.4,,8.51
2017-06-17 16:30:00,37154.9,,102.76
2017-06-17 18:00:00,37931,,12.56
2017-06-17 19:30:00,25913.3,,9.03
2017-06-17 21:00:00,17923.8,,6.4
2017-06-17 22:30:00,15263.4,,7.46
2017-06-18 00:00:00,44938.6,,10.39
2017-06-18 01:30:00,50126.3,,5.43
2017-06-18 03:00:00,51091.2,,7.41
2017-06-18 04:30:00,51426.7,,11.46
2017-06-18 06:00:00,50972.3,,9.48
2017-06-18 07:30:00,36425.4,,8.29
2017-06-18 09:00:00,30287.9,,7.94
2017-06-18 10:40:00,23574,,10.93
2017-06-18 12:10:00,18819.2,,14.81
2017-06-18 13:40:00,25537.6,,8.58
2017-06-18 15:10:00,46899.4,,15.25
2017-06-18 16:40:00,49152.2,,6.93
2017-06-18 18:10:00,42782.9,,12.49
2017-06-18 19:40:00,35807.5,,6.24
2017-06-18 21:10:00,27038.3,,7.76
2017-06-18 22:40:00,21410.8,,9.6
2017-06-19 00:10:00,18652.8,,10.4
2017-06-19 01:40:00,47806.4,,10.42
2017-06-19 03:10:00,50286.4,,96.77
2017-06-19 04:40:00,51182.9,,7.87
2017-06-19 06:10:00,50319.8,,8.58
2017-06-19 07:40:00,42810.5,,5.03
2017-06-19 09:10:00,35581,,6.72
2017-06-19 10:40:00,27777.9,,15.67
2017-06-19 12:10:00,19141,,10.6
2017-06-19 14:10:00,23155.7,,11.33
2017-06-19 16:10:00,49491.4,,14.77
2017-06-19 18:10:00,50761.5,,13.14
2017-06-19 20:10:00,47724.9,,8.44
2017-06-19 22:10:00,30656.7,,5.6
2017-06-20 00:10:00,21710.5,,6.71
2017-06-20 02:10:00,38579.8,,11.12
2017-06-20 04:10:00,50096.9,,14.93
2017-06-20 06:10:00,51083.1,,14.82
2017-06-20 08:10:00,45208.7,,15.7
2017-06-20 10:10:00,30824.8,,13.55
2017-06-20 12:10:00,18907,,34.15
2017-06-20 14:10:00,16759.1,,46.55
2017-06-20 16:10:00,47815.8,,14.2
2017-06-20 18:10:00,51955,,9.33
2017-06-20 20:10:00,51677.3,,13.55
2017-06-20 22:10:00,41478.1,,7.76
2017-06-21 00:10:00,30394.5,,10.82
2017-06-21 02:10:00,23977.8,,7.15
2017-06-21 04:10:00,48798.2,,13.84
2017-06-21 06:10:00,51692.1,,30.87
2017-06-21 08:10:00,51088.7,,9.09
2017-06-21 10:10:00,37889.5,,7.81
2017-06-21 12:10:00,19449.7,,26.61
2017-06-21 14:10:00,10929.5,,14.73
2017-06-21 16:10:00,43720.9,,40.22
2017-06-21 18:10:00,51643.8,,12.39
2017-06-21 20:10:00,51942.3,,11.71
2017-06-21 22:10:00,50615.4,,32.01
2017-06-22 00:10:00,36534.5,,14.68
2017-06-22 02:10:00,23543.2,,7.14
2017-06-22 04:10:00,34092.1,,34.48
2017-06-22 06:10:00,48571.5,,14.86
2017-06-22 08:10:00,50324,,12.7
2017-06-22 10:10:00,39393.1,,11.93
2017-06-22 12:10:00,20557.6,,26.7
2017-06-22 14:10:00,11918.7,,523.92
2017-06-22 16:10:00,12833,,49.47
2017-06-22 18:10:00,50902.9,,58.4
2017-06-22 20:10:00,51720,,15.94
2017-06-22 22:10:00,51231.2,,13.98
2017-06-23 00:10:00,42030.6,,14.03
2017-06-23 02:10:00,26527.9,,30.38
2017-06-23 04:10:00,24381.4,,18.65
2017-06-23 06:10:00,45298.7,,13.89
2017-06-23 08:10:00,48742.7,,12.32
2017-06-23 10:10:00,43527.5,,13.15
2017-06-23 12:10:00,23344,,23.09
2017-06-23 14:10:00,12313.6,,29.54
2017-06-23 16:10:00,8444.81,,10.22
2017-06-23 18:10:00,46827.9,,33.74
2017-06-23 20:10:00,51135.6,,20.33
2017-06-23 22:10:00,51189.6,,19.1
2017-06-24 00:10:00,46449.2,,17.03
2017-06-24 02:10:00,30173.7,,16.24
2017-06-24 04:10:00,19887.7,,15.97
2017-06-24 06:10:00,38249.6,,102.44
2017-06-24 08:10:00,48653.8,,12.63
2017-06-24 10:10:00,47965.2,,58.89
2017-06-24 12:10:00,28849.1,,30.6
2017-06-24 14:10:00,14357.6,,40.48
2017-06-24 16:10:00,8268.3,,102.25
2017-06-24 18:10:00,30911.7,,52.93
2017-06-24 20:10:00,51121.4,,14.88
2017-06-24 22:10:00,51469.7,,18.88
2017-06-25 00:10:00,50249.1,,12.66
2017-06-25 02:10:00,34793.6,,12.99
2017-06-25 04:10:00,22770.8,,13.55
2017-06-25 06:10:00,23862.5,,8.44
2017-06-25 08:10:00,48340.3,,13.04
2017-06-25 10:10:00,50055.2,,14.47
2017-06-25 12:10:00,37462.2,,12.9
2017-06-25 14:10:00,19326.8,,19.82
2017-06-25 16:10:00,9342.29,,53
2017-06-25 18:10:00,10968,,13.56
2017-06-25 20:10:00,49413.6,,26.1
2017-06-25 22:10:00,51294.3,,11.07
2017-06-26 00:10:00,51087.9,,65.96
2017-06-26 02:10:00,44256.1,,13.24
2017-06-26 04:10:00,28371,,15.82
2017-06-26 06:10:00,18670.4,,6.28
2017-06-26 08:10:00,35383.9,,12.46
2017-06-26 10:10:00,48703.7,,14.23
2017-06-26 12:10:00,48318.1,,20.82
2017-06-26 14:10:00,28776.6,,7.07
2017-06-26 16:10:00,13691.2,,9.23
2017-06-26 18:10:00,7285.96,,5.72
2017-06-26 20:10:00,44207.1,,15.06
2017-06-26 22:10:00,51803.6,,15.27
2017-06-27 00:10:00,52055.8,,13.69
2017-06-27 02:10:00,50780.1,,7.7
2017-06-27 04:10:00,37900,,8.55
2017-06-27 06:10:00,26221.5,,7.7
2017-06-27 08:10:00,26967.9,,9.03
2017-06-27 10:10:00,46507.4,,10.52
2017-06-27 12:10:00,32919.1,,7.63
2017-06-27 14:10:00,30776.1,,14.92
2017-06-27 16:10:00,21861.5,,11.18
2017-06-27 18:10:00,12243.5,,13.4
2017-06-27 20:10:00,19868.9,,9.65
2017-06-27 22:10:00,50250.2,,8.21
2017-06-28 00:10:00,51944.4,,9.46
2017-06-28 02:10:00,51869.8,,9.92
2017-06-28 04:10:00,40431.5,,7.87
2017-06-28 06:10:00,30597.8,,13.81
2017-06-28 08:10:00,18735.2,,5.44
2017-06-28 10:10:00,28807.1,,6.66
2017-06-28 12:10:00,46666.7,,10.11
2017-06-28 14:10:00,31756.9,,6.89
2017-06-28 16:10:00,23725.7,,12.68
2017-06-28 18:10:00,17027,,11.58
2017-06-28 20:10:00,11560.8,,5.23
2017-06-28 22:10:00,47885.1,,46.96
2017-06-29 00:10:00,50552.9,,14.2
2017-06-29 02:10:00,51446.3,,7.2
2017-06-29 04:10:00,43682.6,,9.9
2017-06-29 06:10:00,28434.4,,5.14
2017-06-29 08:10:00,22843.9,,8.9
2017-06-29 10:10:00,16491,,5.7
2017-06-29 12:10:00,32767.5,,7.53
2017-06-29 14:10:00,27027.9,,6.17
2017-06-29 16:10:00,30579.2,,7.41
2017-06-29 18:10:00,21628.2,,8.44
2017-06-29 20:10:00,12547.9,,4.31
2017-06-29 22:10:00,12185,,6.39
2017-06-30 00:10:00,48725.5,,12.79
2017-06-30 02:10:00,50963.4,,5.77
2017-06-30 04:10:00,49002.4,,12.79
2017-06-30 06:10:00,43504.8,,5.66
2017-06-30 08:10:00,22286.9,,10.82
2017-06-30 10:10:00,16079.3,,9.17
2017-06-30 12:10:00,12550.4,,12.94
2017-06-30 14:10:00,46689.1,,8.42
2017-06-30 16:10:00,30963,,7.76
2017-06-30 18:10:00,36044,,79.53
2017-06-30 20:10:00,15590.2,,7.56
2017-06-30 22:10:00,10077.7,,4.37
2017-07-01 00:10:00,24781.8,,7.08
2017-07-01 02:10:00,49348.3,,10.48
2017-07-01 04:10:00,48754.6,,13.66
2017-07-01 06:10:00,48516.7,,11.88
2017-07-01 08:10:00,27928.9,,6.25
2017-07-01 10:10:00,17265.3,,9.3
2017-07-01 12:10:00,12109.3,,6.79
2017-07-01 14:10:00,26422.2,,7.89
2017-07-01 16:10:00,50339,,16.04
2017-07-01 18:10:00,42016,,8.97
2017-07-01 20:10:00,23188.8,,23.19
2017-07-01 22:10:00,14237.4,,12.58
2017-07-02 00:10:00,10124.7,,7.26
2017-07-02 02:10:00,14898.7,,12.73
2017-07-02 04:10:00,49880.6,,15.54
2017-07-02 06:10:00,42290.6,,8.32
2017-07-02 08:10:00,31070.4,,9.5
2017-07-02 10:10:00,18118.2,,8.21
2017-07-02 12:10:00,12269.1,,7.48
2017-07-02 14:10:00,17312.5,,23.28
2017-07-02 16:10:00,43226.6,,151.23
2017-07-02 18:10:00,42605.6,,10.49
2017-07-02 20:10:00,27247.6,,11.72
2017-07-02 22:10:00,18710.2,,10.65
2017-07-03 00:10:00,11730.9,,9.54
2017-07-03 02:10:00,8297.25,,9.67
2017-07-03 04:10:00,22425,,9.98
2017-07-03 06:10:00,34819.5,,12.04
2017-07-03 08:10:00,17874.4,,14.25
2017-07-03 10:10:00,16029.1,,13.88
2017-07-03 12:10:00,6108.01,,15.4
2017-07-03 14:10:00,2565.85,,10.89
2017-07-03 16:10:00,17636.5,,32.34
2017-07-03 18:20:00,32447.4,,12.8
2017-07-03 20:20:00,15955.4,,17.97
2017-07-03 22:30:00,14199.6,,14.61
2017-07-04 00:30:00,6854.49,,12.16
2017-07-04 02:30:00,3230.23,,15.16
2017-07-04 04:40:00,7514.81,,13.03
2017-07-04 06:40:00,27047,,10.87
2017-07-04 08:40:00,16242.5,,15.56
2017-07-04 10:50:00,10211.1,,13.94
2017-07-04 12:50:00,3980.75,,24.41
2017-07-04 14:50:00,3515.27,,21.79
2017-07-04 16:50:00,42038.8,,40.29
2017-07-04 18:50:00,46851.8,,93.58
2017-07-04 20:50:00,42156.9,,44.65
2017-07-04 22:50:00,21267.6,,33.75
2017-07-05 00:50:00,12643,,16.25
2017-07-05 02:50:00,6237.13,,12.31
2017-07-05 04:50:00,43524.4,,12.79
2017-07-05 06:50:00,45165.2,,29.67
2017-07-05 08:50:00,21297,,16.08
2017-07-05 10:50:00,13401.8,,15.54
2017-07-05 12:50:00,6811.29,,13.27
2017-07-05 14:50:00,2701.36,,11.59
2017-07-05 16:50:00,38927.9,,50.53
2017-07-05 18:50:00,47617.5,,12.31
2017-07-05 20:50:00,44979.5,,15.42
2017-07-05 22:50:00,26590.8,,29.62
2017-07-06 00:50:00,17496.4,,47.97
2017-07-06 02:50:00,9861.92,,8.82
2017-07-06 04:50:00,31302.6,,12.99
2017-07-06 06:50:00,49766.8,,7.58
2017-07-06 08:50:00,29991.1,,20.99
2017-07-06 10:50:00,16665,,11.31
2017-07-06 12:50:00,9519.14,,14.59
2017-07-06 14:50:00,3853.32,,10.15
2017-07-06 16:50:00,37532.1,,29.76
2017-07-06 18:50:00,46075.8,,11.49
2017-07-06 20:50:00,46698.6,,11.06
2017-07-06 22:50:00,35916.2,,8.41
2017-07-07 00:50:00,22764.9,,11.22
2017-07-07 02:50:00,14356,,10.48
2017-07-07 04:50:00,15434.5,,10.65
2017-07-07 06:50:00,48848.4,,14.98
2017-07-07 08:50:00,30789.5,,11.78
2017-07-07 10:50:00,21804.3,,30.39
2017-07-07 12:50:00,12106.5,,13.42
2017-07-07 14:50:00,5337.94,,21.77
2017-07-07 16:50:00,15551.2,,16.54
2017-07-07 18:50:00,44117.8,,15.92
2017-07-07 20:50:00,46484.1,,10.95
2017-07-07 22:50:00,43432.6,,13.44
2017-07-08 00:50:00,26029.8,,15.25
2017-07-08 02:50:00,16956,,13.8
2017-07-08 04:50:00,18535.3,,8.61
2017-07-08 06:50:00,48472.6,,9.15
2017-07-08 08:50:00,31840.2,,10.93
2017-07-08 10:50:00,20496,,7.7
2017-07-08 12:50:00,14593.3,,7.98
2017-07-08 14:50:00,6639.58,,10.33
2017-07-08 16:50:00,12207.8,,19.68
2017-07-08 18:50:00,44989.5,,12.06
